case,C2_over_C1,R2_over_R1,waveform,Ti_s,pause_fraction,dt_s,PI,EII,MPtotal_Jmin,flow_residual_max_Ls,paw_consistency_max_cmH2O
compliance-dominant_high-C2,4.0,1.0,sinusoidal,0.6,0.0,0.00025,0.6300151446055128,0.2600302892110256,5.779298989355842,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,0.6,0.0,0.000125,0.6300220990671503,0.26004419813430063,5.779678078164387,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,0.6,0.2,0.004,0.6266017828455506,0.2532035656911012,6.799909825081092,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,0.6,0.2,0.002,0.6266999098190755,0.2533998196381511,6.8073889712016245,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,0.6,0.2,0.001,0.6267471481676143,0.2534942963352286,6.811234771255213,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,0.6,0.2,0.0005,0.6267703133751953,0.25354062675039046,6.813184315455196,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,0.6,0.2,0.00025,0.6267817827753307,0.25356356555066145,6.814165759778394,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,0.6,0.2,0.000125,0.6267874892103804,0.25357497842076093,6.814658151409083,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.0,0.004,0.6896214320508468,0.37924286410169367,4.083802598746122,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.0,0.002,0.6895836420690367,0.37916728413807327,4.087062269554957,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.0,0.001,0.6895644402892128,0.37912888057842575,4.088704265538969,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.0,0.0005,0.6895547629666072,0.3791095259332145,4.089528312838052,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.0,0.00025,0.6895499052300577,0.37909981046011526,4.089941099965425,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.0,0.000125,0.6895474715970791,0.37909494319415815,4.090147684542812,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.2,0.004,0.6925433085747366,0.38508661714947306,4.722691331650632,3.3306690738754696e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.2,0.002,0.6924603351805977,0.38492067036119537,4.726914537972793,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.2,0.001,0.692418342893434,0.38483668578686786,4.729049434859609,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.2,0.0005,0.6923972207586703,0.3847944415173406,4.730122725304037,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.2,0.00025,0.6923866282440972,0.38477325648819455,4.730660833365932,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.0,0.2,0.000125,0.6923813241313246,0.3847626482626491,4.730930253400373,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.0,0.004,0.7391030514273059,0.47820610285461185,3.206699906156651,3.885780586188048e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.0,0.002,0.7389877228626047,0.4779754457252094,3.2087436684434483,3.885780586188048e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.0,0.001,0.7389300724900654,0.4778601449801308,3.209769392399794,3.885780586188048e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.0,0.0005,0.7389012507341863,0.4778025014683727,3.210283217494489,3.885780586188048e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.0,0.00025,0.7388868407079957,0.47777368141599147,3.21054037112341,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.0,0.000125,0.7388796359071066,0.4777592718142132,3.2106690082461187,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.2,0.004,0.7486401966852593,0.49728039337051855,3.6499734438989337,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.2,0.002,0.7484679340599327,0.4969358681198654,3.652611700485413,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.2,0.001,0.7483817837172928,0.49676356743458555,3.653938038811664,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.2,0.0005,0.7483387036844028,0.49667740736880556,3.654603015550612,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.2,0.00025,0.7483171624396666,0.4966343248793332,3.6549359564497976,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,sinusoidal,1.5,0.2,0.000125,0.7483063915086199,0.4966127830172398,3.65510254011143,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,square,0.6,0.0,0.004,0.6337861546584599,0.2675723093169198,4.943725938064265,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,square,0.6,0.0,0.002,0.6340771322557895,0.26815426451157914,4.959360744663847,4.440892098500626e-16,1.7763568394002505e-15
compliance-dominant_high-C2,4.0,1.0,square,0.6,0.0,0.001,0.6342222810051263,0.2684445620102526,4.967188313842162,4.440892098500626e-16,1.7763568394002505e-15
